dataset,random_set_id,genes,HR_int,beta_int,p_value,direction_supportive,notes
IMmotion150,113,PCDHGB4;TRPM6;PCDHB2;OR9Q1;PDXDC2P,1.15649589912228,,0.477225302735505,FALSE,""
IMmotion150,114,ABCB4;TNFRSF19;SLC43A1;IGHV3-35;ZFP2,0.746803493812133,,0.127336701663825,TRUE,""
IMmotion150,115,HYDIN2;PADI2;RSAD2;LMX1B;TUB,0.611274823275218,,0.00979204281347729,TRUE,""
IMmotion150,116,MXRA8;FOXL1;CFAP53;CLDN24;MMP11,1.22909305453012,,0.367007295708155,FALSE,""
IMmotion150,117,DLL1;ANKRD33B;ORC1;HEPHL1;SOX5,0.965069495999917,,0.857295104539242,TRUE,""
IMmotion150,118,TTC39A;ZNF565;MLF1;GJA1P1;EMILIN1,1.29841835735069,,0.225343244600057,FALSE,""
IMmotion150,119,PARM1;CKAP2L;TESC;USP17L14P;TPRG1,0.843813821373594,,0.397204861564939,TRUE,""
IMmotion150,120,ALDH1A3;FDXACB1;AC092068.3;GML;SYDE2,0.486844980500952,,0.000504897453646098,TRUE,""
IMmotion150,121,EGR2;ESRP2;SCD5;AC012313.3;LINC02449,1.06203992242498,,0.759447626746282,FALSE,""
IMmotion150,122,PKD1P5;SUSD2;GADD45B;TRPC7;AC112777.1,1.15892144049051,,0.409100660788687,FALSE,""
IMmotion150,123,EDIL3;ZNF713;LOXL4;DLGAP2;SECTM1,0.79631815813139,,0.248804840766951,TRUE,""
IMmotion150,124,CCDC141;PTH1R;TRIM2;RFPL4AL1;CA11,0.911419056549627,,0.630511924103199,TRUE,""
IMmotion150,125,TLR7;CCL14;MILR1;NRTN;H4C6,0.667427801921361,,0.0459901713591991,TRUE,""
IMmotion150,126,GRAMD1B;SNORA40;ADORA3;COL2A1;ABCA10,0.815063696148625,,0.274136425334774,TRUE,""
IMmotion150,127,ANKS1B;SLAMF1;E2F7;ZIC1;SECTM1,0.8841831605745,,0.526947036911851,TRUE,""
IMmotion150,128,CDCP1;ZNF99;DTL;CNTNAP4;GRAPL,1.07928882458837,,0.693105439920953,FALSE,""
IMmotion150,129,DKK3;KIF20A;CYP2D7;CELP;ADAMTS17,1.21843565540316,,0.330512830690599,FALSE,""
IMmotion150,130,GOLGA8M;GNLY;KCNA3;TRIM74;FAM133CP,0.743255766968876,,0.113859950169492,TRUE,""
IMmotion150,131,CAVIN2;MAPT;CEL;HOXC11;PATL2,0.839288510759829,,0.369120828801869,TRUE,""
IMmotion150,132,OLFML2A;ABT1;ZNF483;MMP10;SCARNA8,0.928962534958628,,0.675299758644181,TRUE,""
IMmotion150,133,PDE2A;PLCD4;MFAP3L;PCSK2;GLI2,0.981905666083559,,0.922904872282511,TRUE,""
IMmotion150,134,AK4;RP9P;FBXO17;OR1J2;IER3,1.11080077324825,,0.578414526916664,FALSE,""
IMmotion150,135,DKK3;TRIM16L;CD101;ZNF192P1;SOD3,1.09129837131039,,0.693490114825883,FALSE,""
IMmotion150,136,NFASC;SURF2;LETM2;DPPA3P2;ZWINT,0.952491015035084,,0.844822028679261,TRUE,""
IMmotion150,137,CRIP1;RHEBP2;RAG1;GOLGA6D;TRIM36,0.641390204804331,,0.0243905718912982,TRUE,""
IMmotion150,138,TPX2;CFAP91;B4GALT6;AC004148.1;SNORA16A,1.03732273845441,,0.850012054547729,FALSE,""
IMmotion150,139,ANGPT2;NOVA1;MTHFS;TAGLN3;WDR17,1.14669358275249,,0.456621511361618,FALSE,""
IMmotion150,140,BAIAP2L1;AVPR1A;AS3MT;LINC02249;HOXA4,1.31107812923377,,0.129099816304867,FALSE,""
IMmotion150,141,ANG;SGK2;GINS1;AC011462.1;RNF138P1,1.8487799261399,,0.00312155515519785,FALSE,""
IMmotion150,142,APBA2;COL22A1;CCND2;AC241377.2;SLC9A7P1,0.644568398067392,,0.0356159514949757,TRUE,""
IMmotion150,143,RHOB;CFAP251;SCARNA8;C1QL4;PANK1,1.10433904424875,,0.591159282133813,FALSE,""
IMmotion150,144,MST1;ANK1;ITGA10;MUC2;MBNL3,0.830644108776767,,0.357761203657223,TRUE,""
IMmotion150,145,ABCB4;ZMYND19;RHOF;FAM83F;GRHL1,0.859864134887692,,0.445536711096823,TRUE,""
IMmotion150,146,H2BC17;KIF17;PPM1H;SEMA3F-AS1;AFF2,0.816892195731391,,0.318516941215526,TRUE,""
IMmotion150,147,PCDHB11;IRF4;ZNF578;MYH16;HEY1,0.825218268832298,,0.318406473195301,TRUE,""
IMmotion150,148,NOSTRIN;FDXACB1;TSNAXIP1;ADH4;CD72,0.749901947095982,,0.118153680606256,TRUE,""
IMmotion150,149,APBA2;AL591806.2;IGF1;XGY2;DUSP4,0.934486548131533,,0.738834802835013,TRUE,""
IMmotion150,150,CCL3;ZNF57;NANOGP8;NCCRP1;LPAR1,0.721503719621713,,0.0996939932533711,TRUE,""
IMmotion150,151,POU5F1;TSSC2;HID1;AC113189.4;SYNGR1,0.966191769606758,,0.859880380695179,TRUE,""
IMmotion150,152,MAP3K21;C15orf48;INHBA;TCEAL5;DECR2,0.856516343147768,,0.500425578737473,TRUE,""
IMmotion150,153,COL4A4;DLG2;SCUBE2;TBC1D3K;C1QTNF3,0.857057032175944,,0.441778577361233,TRUE,""
